smiles,id,"logP
experimental
",train/test
[H]N1C2=C(C3=C(S2)C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C(=NC([H])([H])C([H])([H])C(=O)OC([H])([H])[H])N=C1C1=C([H])N=C([H])C([H])=C1[H],ZINC03378626,4.69,train
COC(=O)CCN=C1N=C(NC2=C1C1=C(CCCC1)S2)C1=CC=CN=C1,ZINC03378626,4.69,train
COC(=O)CCN=C1NC(=NC2=C1C1=C(CCCC1)S2)C1=CC=CN=C1,ZINC03378626,4.69,train
COC(=O)CCNC1=C2C3=C(CCCC3)SC2=NC(=N1)C1=CC=CN=C1,ZINC03378626,4.69,train
[H]C1=C([H])C(=C([H])C(=C1[H])C([H])([H])[H])C1=NN=C(SC([H])([H])C2=C([H])C(=O)N3C([H])=C(Br)C([H])=C([H])C3=N2)N1C([H])([H])C([H])([H])C([H])([H])[H],ZINC03379013,4.43,train
CCCN1C(SCC2=CC(=O)N3C=C(Br)C=CC3=N2)=NN=C1C1=CC=CC(C)=C1,ZINC03379013,4.43,train
CCCn1c(SCc2cc(=O)n3cc(Br)ccc3n2)nnc1-c1cccc(C)c1,ZINC03379013,4.43,train
[H]N(C1=NS(=O)(=O)C2=C([H])C([H])=C([H])C([H])=C12)[C@]([H])(C(=O)OC([H])([H])C(=O)C(\\[H])=C1\\N(C2=C(C([H])=C([H])C([H])=C2[H])C1(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],ZINC03380609,4.21,train
C[C@H](N=C1N=S(O)(=O)C2=C1C=CC=C2)C(=O)OC=C(O)C=C1N(C)C2=CC=CC=C2C1(C)C,ZINC03380609,4.21,train
C[C@H](N=C1N=S(O)(=O)C2=C1C=CC=C2)C(=O)OCC(=O)C=C1N(C)C2=CC=CC=C2C1(C)C,ZINC03380609,4.21,train
C[C@H](N=C1N=S(O)(=O)C2=C1C=CC=C2)C(=O)OCC(O)=C=C1N(C)C2=CC=CC=C2C1(C)C,ZINC03380609,4.21,train
C[C@H](N=C1NS(=O)(=O)C2=C1C=CC=C2)C(=O)OC=C(O)C=C1N(C)C2=CC=CC=C2C1(C)C,ZINC03380609,4.21,train
C[C@H](N=C1NS(=O)(=O)C2=C1C=CC=C2)C(=O)OCC(=O)C=C1N(C)C2=CC=CC=C2C1(C)C,ZINC03380609,4.21,train
C[C@H](N=C1NS(=O)(=O)C2=C1C=CC=C2)C(=O)OCC(O)=C=C1N(C)C2=CC=CC=C2C1(C)C,ZINC03380609,4.21,train
C[C@H](NC1=NS(=O)(=O)C2=C1C=CC=C2)C(=O)OC=C(O)C=C1N(C)C2=CC=CC=C2C1(C)C,ZINC03380609,4.21,train
C[C@H](NC1=NS(=O)(=O)C2=C1C=CC=C2)C(=O)OCC(=O)\C=C1\N(C)C2=CC=CC=C2C1(C)C,ZINC03380609,4.21,train
C[C@H](NC1=NS(=O)(=O)C2=C1C=CC=C2)C(=O)OCC(=O)C=C1N(C)C2=CC=CC=C2C1(C)C,ZINC03380609,4.21,train
C[C@H](NC1=NS(=O)(=O)C2=C1C=CC=C2)C(=O)OCC(O)=C=C1N(C)C2=CC=CC=C2C1(C)C,ZINC03380609,4.21,train
CC(N=C1N=S(O)(=O)C2=C1C=CC=C2)C(=O)OC=C(O)C=C1N(C)C2=CC=CC=C2C1(C)C,ZINC03380609,4.21,train
CC(N=C1N=S(O)(=O)C2=C1C=CC=C2)C(=O)OCC(=O)C=C1N(C)C2=CC=CC=C2C1(C)C,ZINC03380609,4.21,train
CC(N=C1N=S(O)(=O)C2=C1C=CC=C2)C(=O)OCC(O)=C=C1N(C)C2=CC=CC=C2C1(C)C,ZINC03380609,4.21,train
CC(N=C1NS(=O)(=O)C2=C1C=CC=C2)C(=O)OC=C(O)C=C1N(C)C2=CC=CC=C2C1(C)C,ZINC03380609,4.21,train
CC(N=C1NS(=O)(=O)C2=C1C=CC=C2)C(=O)OCC(=O)C=C1N(C)C2=CC=CC=C2C1(C)C,ZINC03380609,4.21,train
CC(N=C1NS(=O)(=O)C2=C1C=CC=C2)C(=O)OCC(O)=C=C1N(C)C2=CC=CC=C2C1(C)C,ZINC03380609,4.21,train
CC(NC1=NS(=O)(=O)C2=C1C=CC=C2)C(=O)OC=C(O)C=C1N(C)C2=CC=CC=C2C1(C)C,ZINC03380609,4.21,train
CC(NC1=NS(=O)(=O)C2=C1C=CC=C2)C(=O)OCC(=O)C=C1N(C)C2=CC=CC=C2C1(C)C,ZINC03380609,4.21,train
CC(NC1=NS(=O)(=O)C2=C1C=CC=C2)C(=O)OCC(O)=C=C1N(C)C2=CC=CC=C2C1(C)C,ZINC03380609,4.21,train
CN1C(=CC(=O)COC(=O)C(=C)N=C2N=S(O)(O)C3=C2C=CC=C3)C(C)(C)C2=CC=CC=C12,ZINC03380609,4.21,train
CN1C(=CC(=O)COC(=O)C(=C)N=C2NS(O)(=O)C3=C2C=CC=C3)C(C)(C)C2=CC=CC=C12,ZINC03380609,4.21,train
CN1C(=CC(=O)COC(=O)C(=C)NC2=NS(O)(=O)C3=C2C=CC=C3)C(C)(C)C2=CC=CC=C12,ZINC03380609,4.21,train
CN1C(=CC(=O)COC(=O)C(=C)NC2N=S(O)(=O)C3=C2C=CC=C3)C(C)(C)C2=CC=CC=C12,ZINC03380609,4.21,train
CN1C(=CC(=O)COC(=O)C(=C)NC2NS(=O)(=O)C3=C2C=CC=C3)C(C)(C)C2=CC=CC=C12,ZINC03380609,4.21,train
CN1C(=CC(=O)COC(=O)C(C)=NC2=NS(O)(=O)C3=C2C=CC=C3)C(C)(C)C2=CC=CC=C12,ZINC03380609,4.21,train
CN1C(=CC(=O)COC(=O)C(C)=NC2N=S(O)(=O)C3=C2C=CC=C3)C(C)(C)C2=CC=CC=C12,ZINC03380609,4.21,train
CN1C(=CC(=O)COC(=O)C(C)=NC2NS(=O)(=O)C3=C2C=CC=C3)C(C)(C)C2=CC=CC=C12,ZINC03380609,4.21,train
CN1C(=CC(O)=COC(=O)C(=C)N=C2N=S(O)(O)C3=C2C=CC=C3)C(C)(C)C2=CC=CC=C12,ZINC03380609,4.21,train
CN1C(=CC(O)=COC(=O)C(=C)N=C2NS(O)(=O)C3=C2C=CC=C3)C(C)(C)C2=CC=CC=C12,ZINC03380609,4.21,train
CN1C(=CC(O)=COC(=O)C(=C)NC2=NS(O)(=O)C3=C2C=CC=C3)C(C)(C)C2=CC=CC=C12,ZINC03380609,4.21,train
CN1C(=CC(O)=COC(=O)C(=C)NC2N=S(O)(=O)C3=C2C=CC=C3)C(C)(C)C2=CC=CC=C12,ZINC03380609,4.21,train
CN1C(=CC(O)=COC(=O)C(=C)NC2NS(=O)(=O)C3=C2C=CC=C3)C(C)(C)C2=CC=CC=C12,ZINC03380609,4.21,train
CN1C(=CC(O)=COC(=O)C(C)=NC2=NS(O)(=O)C3=C2C=CC=C3)C(C)(C)C2=CC=CC=C12,ZINC03380609,4.21,train
CN1C(=CC(O)=COC(=O)C(C)=NC2NS(=O)(=O)C3=C2C=CC=C3)C(C)(C)C2=CC=CC=C12,ZINC03380609,4.21,train
CN1C2=CC=CC=C2C(C)(C)C1=C=C(O)COC(=O)C(=C)N=C1N=S(O)(O)C2=C1C=CC=C2,ZINC03380609,4.21,train
CN1C2=CC=CC=C2C(C)(C)C1=C=C(O)COC(=O)C(=C)N=C1NS(O)(=O)C2=C1C=CC=C2,ZINC03380609,4.21,train
CN1C2=CC=CC=C2C(C)(C)C1=C=C(O)COC(=O)C(=C)NC1=NS(O)(=O)C2=C1C=CC=C2,ZINC03380609,4.21,train
CN1C2=CC=CC=C2C(C)(C)C1=C=C(O)COC(=O)C(=C)NC1N=S(O)(=O)C2=C1C=CC=C2,ZINC03380609,4.21,train
CN1C2=CC=CC=C2C(C)(C)C1=C=C(O)COC(=O)C(=C)NC1NS(=O)(=O)C2=C1C=CC=C2,ZINC03380609,4.21,train
CN1C2=CC=CC=C2C(C)(C)C1=C=C(O)COC(=O)C(C)=NC1=NS(O)(=O)C2=C1C=CC=C2,ZINC03380609,4.21,train
CN1C2=CC=CC=C2C(C)(C)C1=C=C(O)COC(=O)C(C)=NC1N=S(O)(=O)C2=C1C=CC=C2,ZINC03380609,4.21,train
CN1C2=CC=CC=C2C(C)(C)C1=C=C(O)COC(=O)C(C)=NC1NS(=O)(=O)C2=C1C=CC=C2,ZINC03380609,4.21,train
CN1C2=CC=CC=C2C(C)(C)C1=CC(O)=COC(=O)C(C)=NC1N=S(O)(=O)C2=C1C=CC=C2,ZINC03380609,4.21,train
[H]N([H])C(=O)C([H])([H])OC1=C(OC([H])([H])C([H])([H])[H])C([H])=C(\\C([H])=N\\N2C([H])=NC3=C(C(=C(S3)C([H])([H])[H])C([H])([H])[H])C2=O)C([H])=C1Br,ZINC03391291,4.98,train
CCOC1=CC(\C=N\N2C=NC3=C(C(C)=C(C)S3)C2=O)=CC(Br)=C1OCC(N)=O,ZINC03391291,4.98,train
CCOC1=CC(C=NN2C=NC3=C(C(C)=C(C)S3)C2=O)=CC(Br)=C1OC=C(N)O,ZINC03391291,4.98,train
CCOC1=CC(C=NN2C=NC3=C(C(C)=C(C)S3)C2=O)=CC(Br)=C1OCC(N)=O,ZINC03391291,4.98,train
CCOC1=CC(C=NN2C=NC3=C(C(C)=C(C)S3)C2=O)=CC(Br)=C1OCC(O)=N,ZINC03391291,4.98,train
[H]N([H])C1=C(C(=O)C([H])([H])OC(=O)C2([H])C([H])([H])C2([H])[H])C(=O)N(C(=O)N1C([H])([H])[H])C([H])([H])[H],ZINC03392958,2.17,train
[H]OC(=C([H])OC(=O)C1([H])C([H])([H])C1([H])[H])C1=C(N([H])[H])N(C(=O)N(C1=O)C([H])([H])[H])C([H])([H])[H],ZINC03392958,2.17,train
[H]OC(=C([H])OC(=O)C1([H])C([H])([H])C1([H])[H])C1=C(O[H])N(C(=O)N(C1=N[H])C([H])([H])[H])C([H])([H])[H],ZINC03392958,2.17,train
[H]OC1=C(C(=O)C([H])([H])OC(=O)C2([H])C([H])([H])C2([H])[H])C(=N[H])N(C(=O)N1C([H])([H])[H])C([H])([H])[H],ZINC03392958,2.17,train
CN1C(=O)N(C)C(=O)C(C(=O)COC(=O)C2CC2)=C1N,ZINC03392958,2.17,train
CN1C(N)=C(C(O)=COC(=O)C2CC2)C(=O)N(C)C1=O,ZINC03392958,2.17,train
CN1C(O)=C(C(=O)COC(=O)C2CC2)C(=N)N(C)C1=O,ZINC03392958,2.17,train
CN1C(O)=C(C(O)=COC(=O)C2CC2)C(=N)N(C)C1=O,ZINC03392958,2.17,train
[H]C1=C([H])C2=C([H])C3=C([H])C([H])=C([H])C([H])=C3C(C(=O)OC([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])=C2C([H])=C1[H],ZINC03393286,4.09,train
[H]OC(=C([H])OC(=O)C1=C2C([H])=C([H])C([H])=C([H])C2=C([H])C2=C([H])C([H])=C([H])C([H])=C12)N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H],ZINC03393286,4.09,train
O=C(COC(=O)C1=C2C=CC=CC2=CC2=CC=CC=C12)N1CCCC1,ZINC03393286,4.09,train
OC(=COC(=O)C1=C2C=CC=CC2=CC2=CC=CC=C12)N1CCCC1,ZINC03393286,4.09,train
[H]N(C(=O)C([H])([H])OC(=O)C(\\[H])=C(/[H])C1=C([H])C([H])=C(F)C([H])=C1[H])C1=C(C([H])=C([H])C(=C1[H])C(F)(F)F)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],ZINC03398050,5.08,train
FC1=CC=C(\C=C\C(=O)OCC(=O)NC2=CC(=CC=C2N2CCOCC2)C(F)(F)F)C=C1,ZINC03398050,5.08,train
FC1=CC=C(C=CC(=O)OCC(=O)NC2=CC(=CC=C2N2CCOCC2)C(F)(F)F)C=C1,ZINC03398050,5.08,train
OC(COC(=O)C=CC1=CC=C(F)C=C1)=NC1=CC(=CC=C1N1CCOCC1)C(F)(F)F,ZINC03398050,5.08,train
OC(NC1=CC(=CC=C1N1CCOCC1)C(F)(F)F)=COC(=O)C=CC1=CC=C(F)C=C1,ZINC03398050,5.08,train
[H]C1=C([H])C(C2=NOC(=N2)C([H])([H])Cl)=C(C([H])=C1[H])C([H])([H])[H],ZINC03399146,3.3,train
CC1=CC=CC=C1C1=NOC(CCl)=N1,ZINC03399146,3.3,train
Cc1ccccc1-c1noc(CCl)n1,ZINC03399146,3.3,train
[H]C1=C(N(C2=C(N(N(C2=O)C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])[H])C([H])([H])[H])C(=C1C(=O)C([H])([H])OC(=O)C1=C(C2=C([H])C([H])=C([H])C([H])=C2O1)C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],ZINC03400420,5.39,train
[H]OC(=C([H])OC(=O)C1=C(C2=C([H])C([H])=C([H])C([H])=C2O1)C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H])C1=C(N(C(=C1[H])C([H])([H])[H])C1=C(N(N(C1=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],ZINC03400420,5.39,train
[H]OC(=C1C([H])=C(N(C1=C([H])[H])C1=C(N(N(C1=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])OC(=O)C1=C(C2=C([H])C([H])=C([H])C([H])=C2O1)C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H],ZINC03400420,5.39,train
CC(C)OCC1=C(OC2=C1C=CC=C2)C(=O)OCC(=O)C1=C(C)N(C(C)=C1)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,ZINC03400420,5.39,train
CC(C)OCC1=C(OC2=CC=CC=C12)C(=O)OC=C(O)C1=C(C)N(C(C)=C1)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,ZINC03400420,5.39,train
CC(C)OCC1=C(OC2=CC=CC=C12)C(=O)OCC(=O)C1=C(C)N(C(C)=C1)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,ZINC03400420,5.39,train
CC(C)OCC1=C(OC2=CC=CC=C12)C(=O)OCC(O)=C1C=C(C)N(C1=C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,ZINC03400420,5.39,train
[H]N([H])N1C(SC([H])([H])C2=C([H])C(=O)OC3=C2C2=C([H])C([H])=C([H])C([H])=C2C([H])=C3[H])=NN=C1C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H],ZINC03406061,4.24,train
COC1=CC=C(C=C1)C1=NN=C(SCC2=CC(=O)OC3=C2C2=CC=CC=C2C=C3)N1N,ZINC03406061,4.24,train
COc1ccc(cc1)-c1nnc(SCc2cc(=O)oc3ccc4ccccc4c23)n1N,ZINC03406061,4.24,train
[H]N([H])C1=C(C(=O)C([H])([H])SC2=NC3=C(C4=C(S3)C([H])([H])C([H])([H])C4([H])[H])C(=O)N2C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)N(C(=O)N1C([H])([H])[H])C([H])([H])[H],ZINC03408794,5.21,train
[H]OC(=C([H])SC1=NC2=C(C3=C(S2)C([H])([H])C([H])([H])C3([H])[H])C(=O)N1C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C(N([H])[H])N(C(=O)N(C1=O)C([H])([H])[H])C([H])([H])[H],ZINC03408794,5.21,train
[H]OC(=C([H])SC1=NC2=C(C3=C(S2)C([H])([H])C([H])([H])C3([H])[H])C(=O)N1C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C(O[H])N(C(=O)N(C1=N[H])C([H])([H])[H])C([H])([H])[H],ZINC03408794,5.21,train
[H]OC1=C(C(=O)C([H])([H])SC2=NC3=C(C4=C(S3)C([H])([H])C([H])([H])C4([H])[H])C(=O)N2C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C(=N[H])N(C(=O)N1C([H])([H])[H])C([H])([H])[H],ZINC03408794,5.21,train
CN1C(=O)N(C)C(=O)C(C(=O)CSC2=NC3=C(C4=C(CCC4)S3)C(=O)N2CC2=CC=CC=C2)=C1N,ZINC03408794,5.21,train
CN1C(N)=C(C(O)=CSC2=NC3=C(C4=C(CCC4)S3)C(=O)N2CC2=CC=CC=C2)C(=O)N(C)C1=O,ZINC03408794,5.21,train
CN1C(O)=C(C(=O)CSC2=NC3=C(C4=C(CCC4)S3)C(=O)N2CC2=CC=CC=C2)C(=N)N(C)C1=O,ZINC03408794,5.21,train
CN1C(O)=C(C(O)=CSC2=NC3=C(C4=C(CCC4)S3)C(=O)N2CC2=CC=CC=C2)C(=N)N(C)C1=O,ZINC03408794,5.21,train
[H]N([H])C(=O)[C@]([H])(SC1=NN=C(N1C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C(F)C([H])=C1[H])C([H])([H])[H],ZINC03409607,3.38,train
[H]OC(=N[H])[C@]([H])(SC1=NN=C(N1C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C(F)C([H])=C1[H])C([H])([H])[H],ZINC03409607,3.38,train
[H]OC(N([H])[H])=C(SC1=NN=C(N1C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C(F)C([H])=C1[H])C([H])([H])[H],ZINC03409607,3.38,train
CC(SC1=NN=C(N1C1=CC=CC=C1)C1=CC=C(F)C=C1)=C(N)O,ZINC03409607,3.38,train
CC(SC1=NN=C(N1C1=CC=CC=C1)C1=CC=C(F)C=C1)C(N)=O,ZINC03409607,3.38,train
CC(SC1=NN=C(N1C1=CC=CC=C1)C1=CC=C(F)C=C1)C(O)=N,ZINC03409607,3.38,train
[H]\\C(=C(\\[H])C1=C([H])C(OC([H])([H])[H])=C([H])C([H])=C1[H])C(=O)OC([H])([H])C(=O)C1=C(N(C2=NOC(=C2[H])C([H])([H])[H])C(=C1[H])C([H])([H])[H])C([H])([H])[H],ZINC03424333,5.2,train
COC1=CC(\C=C\C(=O)OCC(=O)C2=C(C)N(C(C)=C2)C2=NOC(C)=C2)=CC=C1,ZINC03424333,5.2,train
COC1=CC(C=CC(=O)OC=C(O)C2=C(C)N(C(C)=C2)C2=NOC(C)=C2)=CC=C1,ZINC03424333,5.2,train
COC1=CC(C=CC(=O)OCC(=O)C2=C(C)N(C(C)=C2)C2=NOC(C)=C2)=CC=C1,ZINC03424333,5.2,train
COC1=CC(C=CC(=O)OCC(O)=C2C=C(C)N(C2=C)C2=NOC(C)=C2)=CC=C1,ZINC03424333,5.2,train
[H]N([H])C(=O)[C@@]([H])(SC1=NN=C(N1C1=C([H])C([H])=C([H])C(=C1[H])C([H])([H])[H])C1=C([H])C(=C([H])C([H])=C1[H])S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],ZINC03426151,3.81,train
[H]OC(=N[H])[C@@]([H])(SC1=NN=C(N1C1=C([H])C([H])=C([H])C(=C1[H])C([H])([H])[H])C1=C([H])C(=C([H])C([H])=C1[H])S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],ZINC03426151,3.81,train
[H]OC(N([H])[H])=C(SC1=NN=C(N1C1=C([H])C([H])=C([H])C(=C1[H])C([H])([H])[H])C1=C([H])C(=C([H])C([H])=C1[H])S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],ZINC03426151,3.81,train
C[C@H](SC1=NN=C(N1C1=CC(C)=CC=C1)C1=CC=CC(=C1)S(=O)(=O)N(C)C)C(N)=O,ZINC03426151,3.81,train
C[C@H](SC1=NN=C(N1C1=CC(C)=CC=C1)C1=CC=CC(=C1)S(=O)(=O)N(C)C)C(O)=N,ZINC03426151,3.81,train
CC(SC1=NN=C(N1C1=CC(C)=CC=C1)C1=CC=CC(=C1)S(=O)(=O)N(C)C)C(N)=O,ZINC03426151,3.81,train
CC(SC1=NN=C(N1C1=CC(C)=CC=C1)C1=CC=CC(=C1)S(=O)(=O)N(C)C)C(O)=N,ZINC03426151,3.81,train
CN(C)S(=O)(=O)C1=CC(=CC=C1)C1=NN=C(SC(C)=C(N)O)N1C1=CC(C)=CC=C1,ZINC03426151,3.81,train
[H]N(C(=O)C(\\[H])=C(/[H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H])[C@]1([H])C2=C([H])C([H])=C([H])C([H])=C2C([H])([H])C([H])([H])C1([H])[H],ZINC03428301,4.27,train
COC1=CC(\C=C\C(=O)N[C@H]2CCCC3=C2C=CC=C3)=CC(OC)=C1OC,ZINC03428301,4.27,train
COC1=CC(C=C=C(O)N[C@H]2CCCC3=C2C=CC=C3)=CC(OC)=C1OC,ZINC03428301,4.27,train
COC1=CC(C=C=C(O)NC2CCCC3=C2C=CC=C3)=CC(OC)=C1OC,ZINC03428301,4.27,train
COC1=CC(C=CC(=O)N[C@H]2CCCC3=C2C=CC=C3)=CC(OC)=C1OC,ZINC03428301,4.27,train
COC1=CC(C=CC(=O)NC2CCCC3=C2C=CC=C3)=CC(OC)=C1OC,ZINC03428301,4.27,train
COC1=CC(C=CC(O)=N[C@H]2CCCC3=C2C=CC=C3)=CC(OC)=C1OC,ZINC03428301,4.27,train
COC1=CC(C=CC(O)=NC2CCCC3=C2C=CC=C3)=CC(OC)=C1OC,ZINC03428301,4.27,train
[H]C1=C(C(=O)N2\\C(S[C@@]([H])(C([H])([H])[H])C2([H])[H])=N\\C2=C([H])C([H])=C(Cl)C([H])=C2[H])C2=C(S1)C([H])([H])C([H])([H])C([H])([H])C2([H])[H],ZINC03430391,5.53,train
C[C@H]1CN(C(=O)C2=CSC3=C2CCCC3)\C(S1)=N\C1=CC=C(Cl)C=C1,ZINC03430391,5.53,train
CC1CN(C(=O)c2csc3CCCCc23)C(S1)=Nc1ccc(Cl)cc1,ZINC03430391,5.53,train
[H]C1=C([H])C(=C([H])C(=C1[H])C(=O)N1C([H])([H])C2=C(C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C([H])([H])C1([H])[H])S(=O)(=O)N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],ZINC03432297,4.2,train
COC1=C(OC)C=C2CN(CCC2=C1)C(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCCCC1,ZINC03432297,4.2,train
COc1cc2CCN(Cc2cc1OC)C(=O)c1cccc(c1)S(=O)(=O)N1CCCCC1,ZINC03432297,4.2,train
[H]N(C(=O)C([H])([H])N(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])S(=O)(=O)C1=C([H])C(Cl)=C(Cl)C([H])=C1[H])[C@]1([H])C([H])([H])C([H])([H])S(=O)(=O)C1([H])[H],ZINC03433862,3.32,train
[H]OC([H])(N([H])[C@]1([H])C([H])=C([H])S(=O)(=O)C1([H])[H])C([H])([H])N(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])S(=O)(=O)C1=C([H])C(Cl)=C(Cl)C([H])=C1[H],ZINC03433862,3.32,train
[H]OC([H])(N([H])[C@]1([H])C([H])=C([H])S(=O)(O[H])=C1[H])C([H])([H])N(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])S(=O)(=O)C1=C([H])C(Cl)=C(Cl)C([H])=C1[H],ZINC03433862,3.32,train
[H]OC([H])(N([H])C1=C([H])C([H])([H])S(=O)(=O)C1([H])[H])C([H])([H])N(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])S(=O)(=O)C1=C([H])C(Cl)=C(Cl)C([H])=C1[H],ZINC03433862,3.32,train
[H]OC([H])(N([H])C1=C([H])C([H])([H])S(=O)(O[H])=C1[H])C([H])([H])N(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])S(=O)(=O)C1=C([H])C(Cl)=C(Cl)C([H])=C1[H],ZINC03433862,3.32,train
[H]OC([H])(N([H])C1=C([H])C([H])=S(=O)(O[H])C1([H])[H])C([H])([H])N(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])S(=O)(=O)C1=C([H])C(Cl)=C(Cl)C([H])=C1[H],ZINC03433862,3.32,train
[H]OC([H])(N([H])C1=C([H])C([H])=S(O[H])(O[H])=C1[H])C([H])([H])N(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])S(=O)(=O)C1=C([H])C(Cl)=C(Cl)C([H])=C1[H],ZINC03433862,3.32,train
[H]OC([H])(N([H])C1=C([H])S([H])(=O)(O[H])C([H])=C1[H])C([H])([H])N(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])S(=O)(=O)C1=C([H])C(Cl)=C(Cl)C([H])=C1[H],ZINC03433862,3.32,train
[H]OC([H])(N([H])C1=C([H])S(=O)(=O)C([H])([H])C1([H])[H])C([H])([H])N(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])S(=O)(=O)C1=C([H])C(Cl)=C(Cl)C([H])=C1[H],ZINC03433862,3.32,train
[H]OC([H])(N([H])C1=C([H])S(=O)(O[H])=C([H])C1([H])[H])C([H])([H])N(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])S(=O)(=O)C1=C([H])C(Cl)=C(Cl)C([H])=C1[H],ZINC03433862,3.32,train
[H]OC([H])(N=C1C([H])([H])C([H])([H])S(=O)(=O)C1([H])[H])C([H])([H])N(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])S(=O)(=O)C1=C([H])C(Cl)=C(Cl)C([H])=C1[H],ZINC03433862,3.32,train
[H]OC([H])(N=C1C([H])([H])C([H])=S(=O)(O[H])C1([H])[H])C([H])([H])N(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])S(=O)(=O)C1=C([H])C(Cl)=C(Cl)C([H])=C1[H],ZINC03433862,3.32,train
[H]OC([H])(N=C1C([H])=C([H])S([H])(=O)(O[H])C1([H])[H])C([H])([H])N(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])S(=O)(=O)C1=C([H])C(Cl)=C(Cl)C([H])=C1[H],ZINC03433862,3.32,train
[H]OC([H])(N=C1C([H])=C([H])S([H])(O[H])(O[H])=C1[H])C([H])([H])N(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])S(=O)(=O)C1=C([H])C(Cl)=C(Cl)C([H])=C1[H],ZINC03433862,3.32,train
[H]OC([H])(N=C1C([H])=S(=O)(O[H])C([H])([H])C1([H])[H])C([H])([H])N(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])S(=O)(=O)C1=C([H])C(Cl)=C(Cl)C([H])=C1[H],ZINC03433862,3.32,train
[H]OC([H])(N=C1C([H])=S(O[H])(O[H])=C([H])C1([H])[H])C([H])([H])N(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])S(=O)(=O)C1=C([H])C(Cl)=C(Cl)C([H])=C1[H],ZINC03433862,3.32,train
[H]OC(=N[C@@]1([H])C([H])=S(=O)(O[H])C([H])([H])C1([H])[H])C([H])([H])N(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])S(=O)(=O)C1=C([H])C(Cl)=C(Cl)C([H])=C1[H],ZINC03433862,3.32,train
[H]OC(=N[C@@]1([H])C([H])=S(O[H])(O[H])=C([H])C1([H])[H])C([H])([H])N(C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])S(=O)(=O)C1=C([H])C(Cl)=C(Cl)C([H])=C1[H],ZINC03433862,3.32,train
